1.7	0.3	0.7550510257
1.5	0.5	0.6258342613
1.8	0.6	0.3366750419
1.3	0.7	0.7550510257
1.6	0.7	0.3755002002
1.3	0.9	0.6258342613
1.6	0.9	0.31443454
1.9	0.9	0.2125992126
